Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Cooters on Scooters","Wonder Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/109827644/cooters-on-scooters,2.9,-1,Sport,5.10d,1,100,25.95004,-100.47694
"Alien Tufa (1st Pitch)","Las Animas Wall > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/112832034/alien-tufa-1st-pitch,3.4,-1,Sport,5.11c,1,100,25.39246,-100.23862
"Jungle Boy","La Selva (Jungle Wall) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105920222/jungle-boy,2.4,-1,Sport,5.9+,2,200,25.94838,-100.47698
"Honey Bear","La Boca > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106339188/honey-bear,3.5,-1,Sport,5.12b,1,80,25.3844,-100.23424
"Wolf of the Deserts","Los Lobos Wall > Los Lobos Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/112187903/wolf-of-the-deserts,3.0,-1,Sport,5.10a,1,70,25.94968,-100.47518
Motavision,"Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106177981/motavision,2.5,-1,Sport,5.10d,1,100,25.94747,-100.4761
"Mothership Connection","The Outrage Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106340352/mothership-connection,3.8,-1,Sport,5.13b/c,2,240,25.94802,-100.47771
"Monkey Bizness","Wonder Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/110063867/monkey-bizness,2.8,-1,Sport,5.10a,1,90,25.95004,-100.47694
Tlaloc,"Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106178010/tlaloc,2.4,-1,Sport,5.10b,1,85,25.94747,-100.4761
Mugre,"Lower Virgin > Virgin Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/109856597/mugre,2.7,-1,Sport,5.10c,1,,25.95088,-100.47866
"Hombre de Rifle","El Fin de Semana (Weekend Wall) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106358104/hombre-de-rifle,3.8,-1,Sport,5.13a,1,100,25.95093,-100.47631
"Tufa Luna","Las Animas Wall > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106339169/tufa-luna,3.8,-1,Sport,5.13a,1,80,25.39246,-100.23862
"La Vaca ('The Cow')","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106178031/la-vaca-the-cow,3.0,-1,Sport,5.11d,2,,25.94747,-100.4761
"Filo Noroccidental","West Face > Peña de Bernal > Central Mexico > Mexico > North America > International",https://www.mountainproject.com/route/112483686/filo-noroccidental,3.8,-1,Sport,5.10a,7,1150,20.74946,-99.94683
"Devil's Cabaña Boy","The Outrage Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106099467/devils-cabana-boy,3.9,-1,Sport,5.12d,4,,25.94802,-100.47771
